pet_id,date,food_amount,sleep_hours,meow_count,weight_kg,name,species,breed,gender,birth_year
pet008,2025-03-21,225,15.1,6,6.5,Jessica,cat,British Shorthair,female,2022
pet012,2024-10-16,176,16.0,2,2.8,Jessica,dog,Bengal,male,2019
pet003,2025-03-22,222,13.4,5,5.7,Angelica,dog,Siamese,male,2020
pet008,2024-10-01,175,13.8,3,6.3,Jessica,cat,British Shorthair,female,2022
pet015,2024-11-29,269,15.1,5,4.3,Jose,dog,Munchkin,female,2016
pet006,2024-08-26,270,12.2,4,3.6,Sandra,dog,Siamese,female,2022
pet005,2024-12-01,159,17.9,2,6.4,Michael,cat,Persian,female,2018
pet015,2025-02-07,178,15.6,6,3.7,Jose,dog,Munchkin,female,2016
pet010,2025-05-01,184,17.6,0,3.1,Chris,dog,British Shorthair,male,2021
pet019,2024-08-13,229,16.2,4,4.5,Mark,cat,Munchkin,female,2020
pet017,2025-02-28,291,12.2,6,2.6,Tracy,cat,Siamese,male,2017
pet019,2024-11-19,203,18.0,0,2.5,Mark,cat,Munchkin,female,2020
pet005,2024-10-08,200,13.1,4,2.6,Michael,cat,Persian,female,2018
pet001,2025-06-26,250,17.3,2,5.7,Charlene,dog,Siamese,female,2022
pet001,2024-12-25,198,13.8,2,5.2,Charlene,dog,Siamese,female,2022
pet015,2025-06-19,261,16.3,3,2.7,Jose,dog,Munchkin,female,2016
pet012,2024-09-12,200,12.2,2,3.9,Jessica,dog,Bengal,male,2019
pet013,2025-02-20,168,16.2,5,5.6,Adam,dog,British Shorthair,male,2018
pet002,2025-01-02,154,16.9,8,6.0,Steven,cat,Munchkin,male,2022
pet013,2024-12-15,260,12.2,3,3.3,Adam,dog,British Shorthair,male,2018
pet013,2025-06-06,224,17.9,9,2.6,Adam,dog,British Shorthair,male,2018
pet013,2025-05-12,200,16.3,0,4.0,Adam,dog,British Shorthair,male,2018
pet017,2024-09-04,181,14.2,7,2.8,Tracy,cat,Siamese,male,2017
pet019,2024-07-16,191,13.7,10,4.1,Mark,cat,Munchkin,female,2020
pet010,2024-09-30,193,12.0,10,4.3,Chris,dog,British Shorthair,male,2021
pet019,2024-12-13,162,13.8,0,4.9,Mark,cat,Munchkin,female,2020
pet004,2024-07-14,197,15.7,6,6.1,Oscar,cat,Bengal,female,2019
pet013,2024-10-08,183,13.1,5,4.4,Adam,dog,British Shorthair,male,2018
pet003,2024-10-19,188,17.6,1,2.8,Angelica,dog,Siamese,male,2020
pet006,2025-04-09,267,15.0,1,3.9,Sandra,dog,Siamese,female,2022
pet010,2025-03-08,193,14.3,2,5.2,Chris,dog,British Shorthair,male,2021
pet011,2025-06-11,270,15.5,1,4.2,Lisa,dog,Siamese,female,2020
pet012,2024-07-12,240,14.6,3,2.5,Jessica,dog,Bengal,male,2019
pet019,2025-05-24,187,17.2,6,4.1,Mark,cat,Munchkin,female,2020
pet015,2025-06-29,200,12.5,6,3.2,Jose,dog,Munchkin,female,2016
pet007,2025-01-07,162,12.6,7,3.3,Nicholas,dog,Persian,female,2018
pet008,2024-12-22,186,14.2,2,5.4,Jessica,cat,British Shorthair,female,2022
pet012,2024-07-16,162,17.2,8,4.3,Jessica,dog,Bengal,male,2019
pet004,2025-01-10,232,17.8,1,2.8,Oscar,cat,Bengal,female,2019
pet015,2024-10-06,168,12.5,8,4.2,Jose,dog,Munchkin,female,2016
pet006,2025-06-09,250,13.7,1,3.9,Sandra,dog,Siamese,female,2022
pet006,2024-10-11,261,13.4,0,3.0,Sandra,dog,Siamese,female,2022
pet017,2024-09-12,195,16.8,6,4.2,Tracy,cat,Siamese,male,2017
pet007,2025-04-21,261,14.9,0,6.0,Nicholas,dog,Persian,female,2018
pet011,2025-01-08,214,14.5,4,3.3,Lisa,dog,Siamese,female,2020
pet011,2024-12-15,170,13.8,0,3.5,Lisa,dog,Siamese,female,2020
pet014,2025-01-13,160,14.8,3,3.0,Kent,dog,Munchkin,female,2016
pet002,2025-07-01,272,16.0,7,6.4,Steven,cat,Munchkin,male,2022
pet002,2024-12-22,252,14.4,1,5.7,Steven,cat,Munchkin,male,2022
pet013,2025-01-15,247,14.7,2,6.2,Adam,dog,British Shorthair,male,2018
pet013,2024-08-31,218,13.5,6,3.7,Adam,dog,British Shorthair,male,2018
pet008,2025-06-24,222,15.5,4,6.1,Jessica,cat,British Shorthair,female,2022
pet010,2024-09-22,185,15.9,0,3.4,Chris,dog,British Shorthair,male,2021
pet001,2025-01-27,194,15.0,6,4.2,Charlene,dog,Siamese,female,2022
pet008,2025-04-18,208,12.6,3,5.2,Jessica,cat,British Shorthair,female,2022
pet009,2025-05-22,224,16.5,7,6.3,Justin,cat,Persian,male,2015
pet014,2025-03-18,288,16.4,3,4.9,Kent,dog,Munchkin,female,2016
pet013,2025-04-02,250,13.9,2,3.6,Adam,dog,British Shorthair,male,2018
pet013,2024-11-24,224,12.8,1,5.7,Adam,dog,British Shorthair,male,2018
pet015,2025-04-08,255,12.2,9,3.7,Jose,dog,Munchkin,female,2016
pet011,2025-05-20,204,17.8,6,5.9,Lisa,dog,Siamese,female,2020
pet009,2025-06-02,166,16.7,1,2.8,Justin,cat,Persian,male,2015
pet001,2024-10-03,238,15.1,10,3.0,Charlene,dog,Siamese,female,2022
pet007,2025-02-15,246,12.3,1,2.5,Nicholas,dog,Persian,female,2018
pet009,2024-11-16,177,14.2,8,3.1,Justin,cat,Persian,male,2015
pet010,2024-12-06,231,16.4,2,4.3,Chris,dog,British Shorthair,male,2021
pet004,2024-11-21,182,17.2,10,3.8,Oscar,cat,Bengal,female,2019
pet003,2025-04-03,228,15.0,5,5.1,Angelica,dog,Siamese,male,2020
pet003,2025-02-22,197,12.7,9,4.2,Angelica,dog,Siamese,male,2020
pet020,2024-11-15,153,14.7,2,4.1,Veronica,cat,Munchkin,male,2022
pet003,2024-10-31,273,12.3,2,4.9,Angelica,dog,Siamese,male,2020
pet008,2024-07-18,155,14.3,6,5.8,Jessica,cat,British Shorthair,female,2022
pet007,2024-10-17,291,16.5,5,4.1,Nicholas,dog,Persian,female,2018
pet009,2024-12-08,171,12.1,8,5.6,Justin,cat,Persian,male,2015
pet003,2025-06-04,150,16.8,6,6.1,Angelica,dog,Siamese,male,2020
pet007,2025-04-13,193,16.1,9,4.3,Nicholas,dog,Persian,female,2018
pet001,2025-01-04,203,13.4,3,3.3,Charlene,dog,Siamese,female,2022
pet011,2024-11-26,231,15.5,7,6.3,Lisa,dog,Siamese,female,2020
pet010,2025-01-20,259,13.2,2,3.0,Chris,dog,British Shorthair,male,2021
pet007,2025-06-22,181,15.0,2,4.1,Nicholas,dog,Persian,female,2018
pet009,2024-12-26,190,13.4,5,6.4,Justin,cat,Persian,male,2015
pet007,2024-10-19,300,17.3,8,4.9,Nicholas,dog,Persian,female,2018
pet003,2024-08-15,289,15.8,10,4.9,Angelica,dog,Siamese,male,2020
pet004,2024-07-05,169,13.0,1,3.1,Oscar,cat,Bengal,female,2019
pet001,2025-01-03,155,15.8,9,3.4,Charlene,dog,Siamese,female,2022
pet012,2024-11-05,151,12.2,7,5.7,Jessica,dog,Bengal,male,2019
pet012,2024-08-02,203,14.8,10,4.8,Jessica,dog,Bengal,male,2019
pet011,2024-09-03,182,16.3,9,6.4,Lisa,dog,Siamese,female,2020
pet014,2024-11-20,233,15.4,9,5.6,Kent,dog,Munchkin,female,2016
pet013,2024-08-31,288,15.7,2,4.4,Adam,dog,British Shorthair,male,2018
pet002,2024-09-17,224,14.5,9,2.6,Steven,cat,Munchkin,male,2022
pet003,2024-12-11,194,14.8,2,6.2,Angelica,dog,Siamese,male,2020
pet003,2025-01-18,293,18.0,2,4.2,Angelica,dog,Siamese,male,2020
pet020,2024-11-08,209,14.9,10,5.8,Veronica,cat,Munchkin,male,2022
pet019,2024-07-27,270,13.5,1,5.8,Mark,cat,Munchkin,female,2020
pet017,2024-11-08,281,17.5,2,5.3,Tracy,cat,Siamese,male,2017
pet020,2025-04-29,197,15.1,2,3.6,Veronica,cat,Munchkin,male,2022
pet017,2024-07-26,290,12.4,5,5.3,Tracy,cat,Siamese,male,2017
pet005,2024-07-21,243,16.0,7,5.4,Michael,cat,Persian,female,2018
pet007,2025-05-20,278,15.2,1,3.5,Nicholas,dog,Persian,female,2018
pet018,2024-09-15,218,14.1,7,2.6,Amy,cat,Bengal,female,2016
pet019,2025-06-15,265,12.9,9,3.1,Mark,cat,Munchkin,female,2020
pet011,2024-12-14,172,13.6,2,3.8,Lisa,dog,Siamese,female,2020
pet005,2025-05-05,246,16.2,6,4.5,Michael,cat,Persian,female,2018
pet015,2025-01-18,219,16.6,6,6.0,Jose,dog,Munchkin,female,2016
pet006,2025-06-21,283,16.7,2,6.0,Sandra,dog,Siamese,female,2022
pet007,2024-10-17,153,14.5,5,4.3,Nicholas,dog,Persian,female,2018
pet020,2024-10-31,293,12.6,0,4.6,Veronica,cat,Munchkin,male,2022
pet002,2024-12-28,218,16.6,6,3.9,Steven,cat,Munchkin,male,2022
pet011,2024-10-01,235,17.5,0,5.5,Lisa,dog,Siamese,female,2020
pet020,2025-04-28,245,13.9,1,4.6,Veronica,cat,Munchkin,male,2022
pet020,2025-05-07,178,15.7,8,4.5,Veronica,cat,Munchkin,male,2022
pet013,2024-12-04,227,13.4,3,3.0,Adam,dog,British Shorthair,male,2018
pet020,2024-10-11,286,17.9,4,3.1,Veronica,cat,Munchkin,male,2022
pet016,2025-06-12,177,17.1,10,2.7,Mark,cat,British Shorthair,male,2019
pet014,2025-03-27,243,17.3,7,4.1,Kent,dog,Munchkin,female,2016
pet001,2025-01-17,182,12.9,7,2.9,Charlene,dog,Siamese,female,2022
pet015,2024-11-16,211,16.7,7,5.2,Jose,dog,Munchkin,female,2016
pet018,2024-07-16,284,12.3,2,5.9,Amy,cat,Bengal,female,2016
pet020,2025-06-09,205,12.3,7,2.8,Veronica,cat,Munchkin,male,2022
pet012,2024-10-12,218,17.8,5,3.1,Jessica,dog,Bengal,male,2019
pet002,2024-10-23,274,15.3,1,6.1,Steven,cat,Munchkin,male,2022
pet016,2025-06-16,202,13.3,4,4.0,Mark,cat,British Shorthair,male,2019
pet017,2025-05-08,298,17.7,8,4.9,Tracy,cat,Siamese,male,2017
pet012,2025-03-05,155,12.6,7,5.1,Jessica,dog,Bengal,male,2019
pet012,2024-08-22,227,14.9,1,4.8,Jessica,dog,Bengal,male,2019
pet008,2025-03-24,270,13.3,3,4.5,Jessica,cat,British Shorthair,female,2022
pet003,2024-07-08,281,16.0,1,5.5,Angelica,dog,Siamese,male,2020
pet009,2024-08-07,233,17.2,1,3.4,Justin,cat,Persian,male,2015
pet016,2025-01-04,225,17.1,1,4.3,Mark,cat,British Shorthair,male,2019
pet009,2024-12-26,273,12.4,1,4.5,Justin,cat,Persian,male,2015
pet017,2024-07-15,172,15.5,7,2.5,Tracy,cat,Siamese,male,2017
pet009,2025-02-15,299,15.4,9,6.1,Justin,cat,Persian,male,2015
pet020,2025-01-14,199,13.6,1,3.1,Veronica,cat,Munchkin,male,2022
pet016,2024-12-11,180,15.9,3,4.8,Mark,cat,British Shorthair,male,2019
pet003,2025-05-23,218,15.8,7,3.1,Angelica,dog,Siamese,male,2020
pet003,2025-04-01,201,16.6,10,3.4,Angelica,dog,Siamese,male,2020
pet013,2025-05-14,156,13.9,1,5.7,Adam,dog,British Shorthair,male,2018
pet014,2025-02-06,235,16.5,9,5.2,Kent,dog,Munchkin,female,2016
pet008,2025-01-11,154,13.1,1,4.5,Jessica,cat,British Shorthair,female,2022
pet012,2025-03-13,222,12.7,5,5.2,Jessica,dog,Bengal,male,2019
pet018,2025-06-28,214,17.8,0,3.1,Amy,cat,Bengal,female,2016
pet020,2025-02-11,197,16.5,1,5.5,Veronica,cat,Munchkin,male,2022
pet017,2024-09-22,190,13.7,10,3.0,Tracy,cat,Siamese,male,2017
pet011,2024-07-26,235,14.7,2,5.2,Lisa,dog,Siamese,female,2020
pet003,2024-07-23,278,14.8,9,5.8,Angelica,dog,Siamese,male,2020
pet018,2025-04-15,182,16.5,5,6.4,Amy,cat,Bengal,female,2016
pet017,2024-08-11,295,13.5,2,3.1,Tracy,cat,Siamese,male,2017
pet001,2025-05-13,252,17.3,6,4.8,Charlene,dog,Siamese,female,2022
pet006,2025-05-26,292,15.9,7,5.9,Sandra,dog,Siamese,female,2022
pet001,2024-12-15,255,15.3,7,4.4,Charlene,dog,Siamese,female,2022
pet003,2024-09-10,250,12.5,4,3.5,Angelica,dog,Siamese,male,2020
pet014,2025-07-03,276,12.5,0,3.1,Kent,dog,Munchkin,female,2016
pet006,2024-11-06,261,15.7,4,4.7,Sandra,dog,Siamese,female,2022
pet010,2024-09-17,159,15.6,4,3.9,Chris,dog,British Shorthair,male,2021
pet007,2025-01-12,242,12.6,2,4.6,Nicholas,dog,Persian,female,2018
pet007,2024-10-31,199,13.1,6,4.9,Nicholas,dog,Persian,female,2018
pet014,2024-12-19,185,16.2,2,4.3,Kent,dog,Munchkin,female,2016
pet016,2024-07-28,170,13.2,2,3.9,Mark,cat,British Shorthair,male,2019
pet010,2025-05-01,262,17.1,3,3.8,Chris,dog,British Shorthair,male,2021
pet002,2024-10-19,230,15.3,1,3.2,Steven,cat,Munchkin,male,2022
pet010,2025-04-13,253,14.9,0,4.5,Chris,dog,British Shorthair,male,2021
pet004,2024-10-15,297,17.8,9,5.7,Oscar,cat,Bengal,female,2019
pet017,2024-08-31,294,12.5,7,4.1,Tracy,cat,Siamese,male,2017
pet012,2024-12-28,171,16.2,10,3.4,Jessica,dog,Bengal,male,2019
pet017,2025-04-19,242,14.8,7,4.8,Tracy,cat,Siamese,male,2017
pet004,2025-05-24,296,12.4,2,3.8,Oscar,cat,Bengal,female,2019
pet009,2024-10-07,292,17.4,6,5.9,Justin,cat,Persian,male,2015
pet010,2024-07-27,211,12.6,8,2.8,Chris,dog,British Shorthair,male,2021
pet012,2025-02-25,175,13.3,8,4.8,Jessica,dog,Bengal,male,2019
pet020,2024-08-16,191,17.2,7,5.8,Veronica,cat,Munchkin,male,2022
pet014,2024-10-25,196,12.2,8,3.9,Kent,dog,Munchkin,female,2016
pet011,2024-12-24,293,15.1,3,6.2,Lisa,dog,Siamese,female,2020
pet011,2025-07-01,190,17.1,4,4.1,Lisa,dog,Siamese,female,2020
pet020,2025-04-06,159,14.8,2,5.8,Veronica,cat,Munchkin,male,2022
pet017,2024-07-19,222,17.8,9,3.2,Tracy,cat,Siamese,male,2017
pet009,2025-04-11,291,14.8,1,4.7,Justin,cat,Persian,male,2015
pet019,2024-11-23,231,16.9,0,4.3,Mark,cat,Munchkin,female,2020
pet006,2025-02-27,219,17.7,8,4.0,Sandra,dog,Siamese,female,2022
pet005,2024-09-05,180,14.0,1,2.8,Michael,cat,Persian,female,2018
pet001,2024-08-15,257,14.5,7,5.3,Charlene,dog,Siamese,female,2022
pet015,2024-10-13,172,15.5,1,6.2,Jose,dog,Munchkin,female,2016
pet004,2025-02-12,254,13.9,1,4.8,Oscar,cat,Bengal,female,2019
pet009,2024-09-04,179,13.0,10,4.0,Justin,cat,Persian,male,2015
pet020,2025-03-26,159,16.8,0,6.5,Veronica,cat,Munchkin,male,2022
pet015,2025-05-29,170,16.6,0,4.7,Jose,dog,Munchkin,female,2016
pet001,2025-05-02,257,13.0,7,3.0,Charlene,dog,Siamese,female,2022
pet007,2024-07-28,218,13.5,2,3.9,Nicholas,dog,Persian,female,2018
pet009,2025-03-06,186,16.5,2,4.2,Justin,cat,Persian,male,2015
pet003,2025-04-07,262,13.9,7,3.6,Angelica,dog,Siamese,male,2020
pet007,2025-02-20,206,16.1,6,5.8,Nicholas,dog,Persian,female,2018
pet003,2024-09-09,237,15.7,6,3.0,Angelica,dog,Siamese,male,2020
pet013,2024-09-15,256,18.0,7,2.8,Adam,dog,British Shorthair,male,2018
pet005,2025-02-05,169,13.7,2,4.6,Michael,cat,Persian,female,2018
pet001,2025-04-05,199,14.7,5,4.9,Charlene,dog,Siamese,female,2022
pet011,2025-03-31,190,12.7,8,6.2,Lisa,dog,Siamese,female,2020
pet018,2024-10-25,293,12.5,2,3.4,Amy,cat,Bengal,female,2016
pet006,2024-11-10,182,17.5,1,2.6,Sandra,dog,Siamese,female,2022
pet013,2025-06-01,281,12.4,5,4.3,Adam,dog,British Shorthair,male,2018
pet016,2025-02-25,274,17.7,7,3.9,Mark,cat,British Shorthair,male,2019
pet004,2025-05-18,247,15.7,8,6.0,Oscar,cat,Bengal,female,2019
pet013,2025-02-14,201,14.7,2,5.9,Adam,dog,British Shorthair,male,2018
pet008,2024-12-27,275,15.6,1,4.7,Jessica,cat,British Shorthair,female,2022
pet008,2025-01-06,281,12.3,7,6.4,Jessica,cat,British Shorthair,female,2022
pet012,2024-09-05,271,14.1,2,4.5,Jessica,dog,Bengal,male,2019
pet018,2025-07-01,271,17.1,10,3.3,Amy,cat,Bengal,female,2016
pet004,2024-07-30,169,16.1,9,6.5,Oscar,cat,Bengal,female,2019
pet012,2024-12-24,299,15.7,9,6.4,Jessica,dog,Bengal,male,2019
pet003,2025-03-08,281,17.6,2,3.8,Angelica,dog,Siamese,male,2020
pet020,2024-12-03,158,16.7,6,5.5,Veronica,cat,Munchkin,male,2022
pet018,2025-06-23,273,15.2,10,5.4,Amy,cat,Bengal,female,2016
pet002,2025-02-09,166,16.0,3,5.7,Steven,cat,Munchkin,male,2022
pet011,2025-05-26,254,14.0,9,5.1,Lisa,dog,Siamese,female,2020
pet001,2025-04-20,174,12.9,3,4.8,Charlene,dog,Siamese,female,2022
pet016,2024-07-25,279,14.2,3,5.6,Mark,cat,British Shorthair,male,2019
pet004,2025-02-02,291,17.5,6,6.0,Oscar,cat,Bengal,female,2019
pet013,2024-12-15,237,16.5,6,5.7,Adam,dog,British Shorthair,male,2018
pet010,2024-08-13,214,17.8,4,3.7,Chris,dog,British Shorthair,male,2021
pet016,2024-11-29,167,16.6,0,3.4,Mark,cat,British Shorthair,male,2019
pet003,2024-10-05,194,12.1,3,2.6,Angelica,dog,Siamese,male,2020
pet004,2024-08-31,152,15.6,8,3.6,Oscar,cat,Bengal,female,2019
pet004,2025-05-16,196,15.1,6,4.9,Oscar,cat,Bengal,female,2019
pet003,2025-06-10,265,14.0,2,4.6,Angelica,dog,Siamese,male,2020
pet005,2024-08-16,161,16.4,2,5.1,Michael,cat,Persian,female,2018
pet019,2024-10-26,278,16.8,1,3.2,Mark,cat,Munchkin,female,2020
pet020,2024-07-24,256,15.1,1,6.1,Veronica,cat,Munchkin,male,2022
pet018,2024-11-01,252,12.4,7,4.1,Amy,cat,Bengal,female,2016
pet009,2025-02-27,229,17.5,10,3.5,Justin,cat,Persian,male,2015
pet019,2025-05-30,288,17.7,4,3.6,Mark,cat,Munchkin,female,2020
pet020,2025-06-23,208,17.7,8,2.8,Veronica,cat,Munchkin,male,2022
pet007,2024-11-15,192,18.0,0,2.8,Nicholas,dog,Persian,female,2018
pet008,2024-08-06,287,12.5,6,5.1,Jessica,cat,British Shorthair,female,2022
pet012,2024-09-28,191,12.4,2,4.2,Jessica,dog,Bengal,male,2019
pet008,2025-03-15,281,16.7,6,4.1,Jessica,cat,British Shorthair,female,2022
pet003,2024-12-05,168,16.2,9,6.3,Angelica,dog,Siamese,male,2020
pet006,2024-11-09,166,16.8,2,3.0,Sandra,dog,Siamese,female,2022
pet006,2024-09-08,270,17.1,9,4.9,Sandra,dog,Siamese,female,2022
pet015,2025-06-27,176,12.7,4,6.1,Jose,dog,Munchkin,female,2016
pet009,2025-04-17,255,17.0,6,5.9,Justin,cat,Persian,male,2015
pet008,2024-09-26,189,12.2,9,4.0,Jessica,cat,British Shorthair,female,2022
pet002,2025-01-26,224,14.6,5,5.4,Steven,cat,Munchkin,male,2022
pet018,2025-06-14,184,17.8,9,4.2,Amy,cat,Bengal,female,2016
pet019,2025-04-30,262,16.8,6,5.1,Mark,cat,Munchkin,female,2020
pet018,2024-11-01,263,15.2,2,3.9,Amy,cat,Bengal,female,2016
pet019,2025-05-04,235,14.0,1,6.4,Mark,cat,Munchkin,female,2020
pet005,2025-05-06,271,13.6,2,2.7,Michael,cat,Persian,female,2018
pet002,2025-03-02,169,16.8,5,3.1,Steven,cat,Munchkin,male,2022
pet003,2025-03-10,205,16.3,0,3.1,Angelica,dog,Siamese,male,2020
pet013,2024-07-13,266,16.9,5,4.8,Adam,dog,British Shorthair,male,2018
pet012,2024-07-09,189,17.9,7,3.9,Jessica,dog,Bengal,male,2019
pet007,2025-01-02,163,15.7,3,5.2,Nicholas,dog,Persian,female,2018
pet014,2024-08-06,204,17.9,6,3.5,Kent,dog,Munchkin,female,2016
pet012,2025-02-26,177,12.6,2,4.0,Jessica,dog,Bengal,male,2019
pet004,2025-06-14,173,13.9,7,4.6,Oscar,cat,Bengal,female,2019
pet006,2025-03-05,239,14.9,8,3.2,Sandra,dog,Siamese,female,2022
pet003,2025-04-18,292,15.1,10,5.3,Angelica,dog,Siamese,male,2020
pet007,2025-03-30,251,14.8,2,6.3,Nicholas,dog,Persian,female,2018
pet007,2025-02-11,162,16.6,3,6.0,Nicholas,dog,Persian,female,2018
pet005,2024-10-03,189,12.7,7,5.8,Michael,cat,Persian,female,2018
pet007,2024-12-28,215,12.4,1,4.5,Nicholas,dog,Persian,female,2018
pet019,2025-05-10,176,14.6,5,3.1,Mark,cat,Munchkin,female,2020
pet007,2024-09-21,182,13.2,9,3.6,Nicholas,dog,Persian,female,2018
pet016,2024-10-03,251,15.1,10,5.7,Mark,cat,British Shorthair,male,2019
pet008,2024-10-29,164,13.4,3,4.8,Jessica,cat,British Shorthair,female,2022
pet002,2024-09-09,261,17.2,2,5.2,Steven,cat,Munchkin,male,2022
pet018,2025-01-09,243,16.7,7,5.0,Amy,cat,Bengal,female,2016
pet012,2024-08-16,194,17.9,7,3.4,Jessica,dog,Bengal,male,2019
pet006,2025-06-29,172,17.8,7,4.0,Sandra,dog,Siamese,female,2022
pet004,2025-01-08,277,13.4,8,4.3,Oscar,cat,Bengal,female,2019
pet003,2025-02-07,290,17.6,5,4.1,Angelica,dog,Siamese,male,2020
pet001,2024-12-22,298,14.5,4,6.1,Charlene,dog,Siamese,female,2022
pet017,2025-07-05,184,13.7,9,5.6,Tracy,cat,Siamese,male,2017
pet012,2025-04-18,241,14.1,2,4.9,Jessica,dog,Bengal,male,2019
pet001,2025-01-27,289,12.2,8,5.0,Charlene,dog,Siamese,female,2022
pet015,2025-02-25,286,15.1,7,5.0,Jose,dog,Munchkin,female,2016
pet014,2024-08-06,151,14.8,6,6.5,Kent,dog,Munchkin,female,2016
pet004,2024-07-15,228,14.3,0,3.0,Oscar,cat,Bengal,female,2019
pet010,2025-03-26,277,13.1,4,3.0,Chris,dog,British Shorthair,male,2021
pet014,2025-06-28,206,13.8,9,5.5,Kent,dog,Munchkin,female,2016
pet014,2025-03-28,187,13.8,5,4.1,Kent,dog,Munchkin,female,2016
pet010,2025-05-25,161,13.5,8,6.0,Chris,dog,British Shorthair,male,2021
pet020,2024-10-17,281,12.5,5,5.0,Veronica,cat,Munchkin,male,2022
pet005,2024-11-06,191,14.6,3,6.2,Michael,cat,Persian,female,2018
pet001,2024-12-27,169,15.0,9,6.3,Charlene,dog,Siamese,female,2022
pet001,2025-04-21,238,13.0,4,4.0,Charlene,dog,Siamese,female,2022
pet015,2025-01-29,198,15.4,0,4.9,Jose,dog,Munchkin,female,2016
pet001,2025-01-03,191,13.6,3,5.8,Charlene,dog,Siamese,female,2022
pet012,2025-06-25,191,12.2,7,4.8,Jessica,dog,Bengal,male,2019
pet009,2025-04-20,151,17.9,4,5.0,Justin,cat,Persian,male,2015
pet016,2025-04-13,260,13.8,2,5.7,Mark,cat,British Shorthair,male,2019
pet014,2024-10-06,275,14.1,6,6.0,Kent,dog,Munchkin,female,2016
pet012,2024-07-27,281,17.1,2,4.7,Jessica,dog,Bengal,male,2019
pet020,2025-01-05,243,17.4,7,5.8,Veronica,cat,Munchkin,male,2022
pet001,2025-06-24,203,17.3,9,2.6,Charlene,dog,Siamese,female,2022
pet015,2025-06-11,244,15.8,1,3.4,Jose,dog,Munchkin,female,2016
pet011,2025-05-16,295,14.8,10,3.3,Lisa,dog,Siamese,female,2020
pet017,2025-01-11,218,16.5,1,6.1,Tracy,cat,Siamese,male,2017
pet001,2025-05-21,222,17.6,3,3.2,Charlene,dog,Siamese,female,2022
pet012,2024-12-25,241,16.2,10,3.2,Jessica,dog,Bengal,male,2019
pet006,2025-02-27,225,13.2,6,4.5,Sandra,dog,Siamese,female,2022
pet020,2025-05-09,229,13.0,10,4.8,Veronica,cat,Munchkin,male,2022
pet004,2025-03-19,213,15.6,1,2.7,Oscar,cat,Bengal,female,2019
pet008,2024-12-29,228,15.5,1,6.1,Jessica,cat,British Shorthair,female,2022
pet015,2025-02-13,281,12.9,0,6.2,Jose,dog,Munchkin,female,2016
pet008,2025-04-09,152,16.4,5,4.1,Jessica,cat,British Shorthair,female,2022
pet016,2025-03-18,289,15.6,6,5.6,Mark,cat,British Shorthair,male,2019
pet005,2025-06-27,172,12.8,4,3.4,Michael,cat,Persian,female,2018
pet016,2025-01-01,261,15.6,2,4.5,Mark,cat,British Shorthair,male,2019
pet001,2025-05-01,182,15.2,5,6.1,Charlene,dog,Siamese,female,2022
pet020,2024-08-21,216,14.8,1,6.2,Veronica,cat,Munchkin,male,2022
pet004,2024-10-13,247,17.5,4,4.5,Oscar,cat,Bengal,female,2019
pet011,2025-03-27,241,13.0,10,4.1,Lisa,dog,Siamese,female,2020
pet014,2025-06-30,271,13.7,5,5.8,Kent,dog,Munchkin,female,2016
pet018,2025-05-23,190,13.3,5,3.2,Amy,cat,Bengal,female,2016
pet014,2025-01-31,263,12.5,9,5.9,Kent,dog,Munchkin,female,2016
pet018,2025-04-22,214,14.6,6,3.5,Amy,cat,Bengal,female,2016
pet020,2024-08-26,209,15.1,8,3.6,Veronica,cat,Munchkin,male,2022
pet002,2025-02-02,253,16.1,6,6.3,Steven,cat,Munchkin,male,2022
pet012,2024-08-19,276,12.9,0,5.1,Jessica,dog,Bengal,male,2019
pet017,2025-04-05,192,16.3,0,6.1,Tracy,cat,Siamese,male,2017
pet004,2025-03-15,268,14.8,7,4.7,Oscar,cat,Bengal,female,2019
pet013,2025-04-14,280,14.6,2,4.3,Adam,dog,British Shorthair,male,2018
pet008,2025-03-03,248,17.1,1,3.7,Jessica,cat,British Shorthair,female,2022
pet014,2025-05-07,275,14.4,9,3.8,Kent,dog,Munchkin,female,2016
pet005,2024-12-25,296,15.8,4,6.0,Michael,cat,Persian,female,2018
pet012,2024-08-14,192,17.8,10,3.8,Jessica,dog,Bengal,male,2019
pet017,2025-05-02,195,16.0,9,3.9,Tracy,cat,Siamese,male,2017
pet014,2025-01-16,257,15.0,4,4.8,Kent,dog,Munchkin,female,2016
pet005,2025-02-16,158,16.7,10,5.0,Michael,cat,Persian,female,2018
pet020,2025-05-08,213,17.5,8,4.0,Veronica,cat,Munchkin,male,2022
pet006,2024-08-01,239,16.0,10,3.2,Sandra,dog,Siamese,female,2022
pet020,2025-06-12,223,14.0,3,4.2,Veronica,cat,Munchkin,male,2022
pet011,2025-03-20,291,16.1,2,3.3,Lisa,dog,Siamese,female,2020
pet011,2025-06-23,298,13.1,7,2.7,Lisa,dog,Siamese,female,2020
pet012,2024-12-06,155,15.2,5,5.0,Jessica,dog,Bengal,male,2019
pet006,2024-11-29,252,14.5,4,5.0,Sandra,dog,Siamese,female,2022
pet004,2024-12-13,207,16.8,2,5.4,Oscar,cat,Bengal,female,2019
pet012,2025-03-18,207,17.4,0,5.2,Jessica,dog,Bengal,male,2019
pet011,2025-06-30,248,13.8,0,2.7,Lisa,dog,Siamese,female,2020
